代碼,性質名稱,英文名稱,使用性質類別,類別名稱,檔級,應用特約條款,附加條款,理賠分類,再保等級,"特一
再保小類(1)","二等
再保小類(2)","頭等
再保小類(3)","特二
再保小類(4)","三等
再保小類(5)","三等
再保小類(6)",危險等級(爆炸險等級),生效起期,排序,報價常用註記,使用性質業務類別,使用性質業務類別_簽核,業務類別,使用性質第二層類別,使用性質第二層類別名稱,營業否,耐用年度類別,新使用性質代碼,新使用性質名稱,查勘分類,費率分類,常用語,常用出單代號註記,商火外部通路使用註記,SC外部通路使用註記,SC新件註記,SC續保註記
N1219A9,筆廠(筆桿部分，金屬為主),PEN FACTORY,N,筆製造廠,25,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,11/01/2010,8855,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219A9,筆廠(筆桿部分，金屬為主),PEN FACTORY,N,筆製造廠,25,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,11/01/2012,9536,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219A9,筆廠(筆桿部分，金屬為主),PEN FACTORY,N,筆製造廠,22,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,04/01/2014,10235,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219A9,筆廠(筆桿部分，金屬為主),PEN FACTORY,N,筆製造廠,23,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,06/01/2015,10917,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,29,"A1,D1",SA1,N,29,2A,2A,2B,2C,2C,2C,A,01/01/1998,1085,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,2A,2A,2B,2C,2C,2C,A,01/01/1999,5362,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,2A,2A,2B,2C,2C,2C,A,01/01/2000,4478,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,11BA,11BA,11BB,11BC,11BD,11BD,A,01/01/2001,1823,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,2A,2A,2B,2C,2C,2C,A,01/01/2002,2712,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,2A,2A,2B,2C,2C,2C,A,01/01/2003,3591,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),,N,,29,"A1,D1",SA1,N,28,2A,2A,2B,2C,2C,2C,A,01/01/2004,6239,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,30,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,04/01/2004,13666,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,37,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,01/01/2008,6621,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,32,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,03/01/2009,7586,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,36,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,11/06/2009,8207,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,30,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,11/01/2010,8856,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,31,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,11/01/2012,9537,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,26,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,04/01/2014,10236,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,26,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,06/01/2015,10918,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219B7,筆廠(筆桿部分，塑膠為主),PEN FACTORY,N,筆製造廠,35,"A1,D1",SA1,N,30,2A,2A,2B,2C,2C,2C,A,06/01/2017,11599,Y,B,,Z,N9,工廠(其他類),N,1,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,61,"A1,D1",SA1,N,61,4A,4A,4B,4C,4C,4C,A,01/01/1998,1086,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,4A,4A,4B,4C,4C,4C,A,01/01/1999,5363,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,4A,4A,4B,4C,4C,4C,A,01/01/2000,4479,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,11DA,11DA,11DB,11DC,11DD,11DD,A,01/01/2001,1824,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,4A,4A,4B,4C,4C,4C,A,01/01/2002,2713,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,4A,4A,4B,4C,4C,4C,A,01/01/2003,3592,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),,N,,61,"A1,D1",SA1,N,62,4A,4A,4B,4C,4C,4C,A,01/01/2004,6240,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,64,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,04/01/2004,13667,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,66,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,01/01/2008,6622,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,62,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,03/01/2009,7587,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,69,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,11/06/2009,8208,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,53,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,11/01/2010,8857,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,52,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,11/01/2012,9538,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,49,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,04/01/2014,10237,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,49,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,06/01/2015,10919,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219C5,筆廠(筆桿部分，木質、紙質為主),PEN FACTORY,N,筆製造廠,57,"A1,D1",SA1,N,64,4A,4A,4B,4C,4C,4C,A,06/01/2017,11600,Y,D,,Z,N9,工廠(其他類),N,1,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,40,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,01/01/1998,1087,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,3A,3A,3B,3C,3C,3C,D,01/01/1999,5364,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,3A,3A,3B,3C,3C,3C,D,01/01/2000,4480,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,11DA,11DA,11DB,11DC,11DD,11DD,D,01/01/2001,1825,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,3A,3A,3B,3C,3C,3C,D,01/01/2002,2714,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,3A,3A,3B,3C,3C,3C,D,01/01/2003,3593,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),,N,,40,"A1,D1",SA1,N,39,3A,3A,3B,3C,3C,3C,D,01/01/2004,6241,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,48,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,01/01/2008,6623,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,41,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,03/01/2009,7588,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,51,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,11/06/2009,8209,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,38,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,11/01/2010,8858,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,38,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,11/01/2012,9539,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,34,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,04/01/2014,10238,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219D3,筆廠(水性筆芯灌裝),PEN FACTORY,N,筆製造廠,34,"A1,D1",SA1,N,40,3A,3A,3B,3C,3C,3C,D,06/01/2015,10920,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,51,"A1,D1",SA1,N,51,4A,4A,4B,4C,4C,4C,A,01/01/1998,1088,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,4A,4A,4B,4C,4C,4C,A,01/01/1999,5365,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,4A,4A,4B,4C,4C,4C,A,01/01/2000,4481,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,11DA,11DA,11DB,11DC,11DD,11DD,A,01/01/2001,1826,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,4A,4A,4B,4C,4C,4C,A,01/01/2002,2715,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,4A,4A,4B,4C,4C,4C,A,01/01/2003,3594,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),,N,,51,"A1,D1",SA1,N,50,4A,4A,4B,4C,4C,4C,A,01/01/2004,6242,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,58,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,01/01/2008,6624,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,52,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,03/01/2009,7589,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,61,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,11/06/2009,8210,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,46,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,11/01/2010,8859,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,45,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,11/01/2012,9540,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,43,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,04/01/2014,10239,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219E1,筆廠(油性筆芯灌裝),PEN FACTORY,N,筆製造廠,42,"A1,D1",SA1,N,53,4A,4A,4B,4C,4C,4C,A,06/01/2015,10921,Y,D,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,21,"A1,D1",SA1,N,,2A,2A,2B,2C,2C,2C,D,01/01/1998,1089,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,2A,2A,2B,2C,2C,2C,D,01/01/1999,5366,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,2A,2A,2B,2C,2C,2C,D,01/01/2000,4482,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,11BA,11BA,11BB,11BC,11BD,11BD,D,01/01/2001,1827,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,2A,2A,2B,2C,2C,2C,D,01/01/2002,2716,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,2A,2A,2B,2C,2C,2C,D,01/01/2003,3595,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,,N,,21,"A1,D1",SA1,N,21,2A,2A,2B,2C,2C,2C,D,01/01/2004,6243,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,30,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,01/01/2008,6625,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,25,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,03/01/2009,7590,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,27,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,11/06/2009,8211,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,22,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,11/01/2010,8860,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,23,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,11/01/2012,9541,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,20,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,04/01/2014,10240,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219F0,粉筆製造廠,CHALK FACTORY,N,粉筆製造廠,21,"A1,D1",SA1,N,23,2A,2A,2B,2C,2C,2C,D,06/01/2015,10922,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,24,"A1,D1",SA1,N,,2A,2A,2B,2C,2C,2C,A,01/01/1998,1090,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,2A,2A,2B,2C,2C,2C,A,01/01/1999,5367,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,2A,2A,2B,2C,2C,2C,A,01/01/2000,4483,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,11BA,11BA,11BB,11BC,11BD,11BD,A,01/01/2001,1828,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,2A,2A,2B,2C,2C,2C,A,01/01/2002,2717,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,2A,2A,2B,2C,2C,2C,A,01/01/2003,3596,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,,N,,24,"A1,D1",SA1,N,24,2A,2A,2B,2C,2C,2C,A,01/01/2004,6244,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,33,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,01/01/2008,6626,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,28,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,03/01/2009,7591,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,31,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,11/06/2009,8212,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,25,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,11/01/2010,8861,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,25,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,11/01/2012,9542,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,22,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,04/01/2014,10241,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219G8,鉛筆筆芯製造廠,PENCIL FACTORY,N,鉛筆筆芯製造,23,"A1,D1",SA1,N,26,2A,2A,2B,2C,2C,2C,A,06/01/2015,10923,Y,B,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,45,"A1,D1",SA1,N,45,3A,3A,3B,3C,3C,3C,A,01/01/1998,1091,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,3A,3A,3B,3C,3C,3C,A,01/01/1999,5368,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,3A,3A,3B,3C,3C,3C,A,01/01/2000,4484,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,11CA,11CA,11CB,11CC,11CD,11CD,A,01/01/2001,1829,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,3A,3A,3B,3C,3C,3C,A,01/01/2002,2718,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,3A,3A,3B,3C,3C,3C,A,01/01/2003,3597,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,,N,,45,"A1,D1",SA1,N,44,3A,3A,3B,3C,3C,3C,A,01/01/2004,6245,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,53,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,01/01/2008,6627,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,46,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,03/01/2009,7592,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,57,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,11/06/2009,8213,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,43,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,11/01/2010,8862,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,42,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,11/01/2012,9543,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,39,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,04/01/2014,10242,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1219H6,蠟筆製造廠,DRAWING PEN FACTORY,N,蠟筆製造廠,38,"A1,D1",SA1,N,46,3A,3A,3B,3C,3C,3C,A,06/01/2015,10924,Y,C,,Z,N9,工廠(其他類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,PVC FACTORY,N,ＰＶＣ塑膠製造廠,36,"A1,D1",SA1,N8,36,4A,4A,4B,4C,4C,4C,E,01/01/1998,1092,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,4A,4A,4B,4C,4C,4C,E,01/01/1999,5369,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,4A,4A,4B,4C,4C,4C,E,01/01/2000,4485,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,11CA,11CA,11CB,11CC,11CD,11CD,E,01/01/2001,1830,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,4A,4A,4B,4C,4C,4C,E,01/01/2002,2719,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,4A,4A,4B,4C,4C,4C,E,01/01/2003,3598,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,,N,,36,"A1,D1",SA1,N,35,4A,4A,4B,4C,4C,4C,E,01/01/2004,6246,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,PVC FACTORY,N,ＰＶＣ塑膠製造廠,47,"A1,D1",SA1,N8,39,4A,4A,4B,4C,4C,4C,E,01/01/2008,6628,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,PVC FACTORY,N,ＰＶＣ塑膠製造廠,40,"A1,D1",SA1,N8,39,3A,3A,3B,3C,3C,3C,E,03/01/2009,7593,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,PVC FACTORY,N,ＰＶＣ塑膠製造廠,49,"A1,D1",SA1,N8,39,3A,3A,3B,3C,3C,3C,E,11/06/2009,8214,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
N1301A0,ＰＶＣ塑膠製造廠,PVC FACTORY,N,ＰＶＣ塑膠製造廠,38,"A1,D1",SA1,N8,39,3A,3A,3B,3C,3C,3C,E,11/01/2010,8863,Y,C,,Z,N4,工廠(化學品類),N,,,,,,,N,,,,
